joint_name,joint_index,timestamp_ms,sim_time,value,limit_low,limit_high,violation_type,exceed_amount
RR_Knee,11,3740.0,3.74,-0.515434,-0.3599280143971206,1.2217287,low,0.15550598560287937
RR_Knee,11,3760.0,3.76,-0.559082,-0.3599280143971206,1.2217287,low,0.1991539856028794
RR_Knee,11,4080.0,4.08,-0.462594,-0.3599280143971206,1.2217287,low,0.10266598560287943
RR_Knee,11,4100.0,4.1,-0.473799,-0.3599280143971206,1.2217287,low,0.11387098560287945
RR_Knee,11,4120.0,4.12,-0.503988,-0.3599280143971206,1.2217287,low,0.14405998560287941
RR_Knee,11,4140.0,4.14,-0.56277,-0.3599280143971206,1.2217287,low,0.20284198560287942
RR_Knee,11,4460.0,4.46,-0.438879,-0.3599280143971206,1.2217287,low,0.07895098560287944
RR_Knee,11,4480.0,4.48,-0.48492,-0.3599280143971206,1.2217287,low,0.12499198560287944
RR_Knee,11,4500.0,4.5,-0.498438,-0.3599280143971206,1.2217287,low,0.13850998560287942
RR_Knee,11,4520.0,4.52,-0.566101,-0.3599280143971206,1.2217287,low,0.2061729856028794
RR_Knee,11,4840.0,4.84,-0.436202,-0.3599280143971206,1.2217287,low,0.0762739856028794
RR_Knee,11,4860.0,4.86,-0.485907,-0.3599280143971206,1.2217287,low,0.1259789856028794
RR_Knee,11,4880.0,4.88,-0.485652,-0.3599280143971206,1.2217287,low,0.1257239856028794
RR_Knee,11,4900.0,4.9,-0.56293,-0.3599280143971206,1.2217287,low,0.20300198560287946
RR_Knee,11,4920.0,4.92,-0.420105,-0.3599280143971206,1.2217287,low,0.06017698560287943
RR_Knee,11,5220.0,5.22,-0.431285,-0.3599280143971206,1.2217287,low,0.0713569856028794
RR_Knee,11,5240.0,5.24,-0.498411,-0.3599280143971206,1.2217287,low,0.13848298560287942
RR_Knee,11,5260.0,5.26,-0.469811,-0.3599280143971206,1.2217287,low,0.1098829856028794
RR_Knee,11,5280.0,5.28,-0.555908,-0.3599280143971206,1.2217287,low,0.19597998560287938
RR_Knee,11,5300.0,5.3,-0.451351,-0.3599280143971206,1.2217287,low,0.09142298560287943
RR_Knee,11,5600.0,5.6,-0.426006,-0.3599280143971206,1.2217287,low,0.06607798560287942
RR_Knee,11,5620.0,5.62,-0.494031,-0.3599280143971206,1.2217287,low,0.13410298560287942
RR_Knee,11,5640.0,5.64,-0.462506,-0.3599280143971206,1.2217287,low,0.1025779856028794
RR_Knee,11,5660.0,5.66,-0.549374,-0.3599280143971206,1.2217287,low,0.18944598560287945
RR_Knee,11,5680.0,5.68,-0.485328,-0.3599280143971206,1.2217287,low,0.1253999856028794
RR_Knee,11,5980.0,5.98,-0.389859,-0.3599280143971206,1.2217287,low,0.029930985602879434
RR_Knee,11,6000.0,6.0,-0.44821,-0.3599280143971206,1.2217287,low,0.08828198560287942
RR_Knee,11,6020.0,6.02,-0.426338,-0.3599280143971206,1.2217287,low,0.06640998560287942
RR_Knee,11,6040.0,6.04,-0.534913,-0.3599280143971206,1.2217287,low,0.1749849856028794
RR_Knee,11,6060.0,6.06,-0.504667,-0.3599280143971206,1.2217287,low,0.1447389856028794
RR_Knee,11,6360.0,6.36,-0.396555,-0.3599280143971206,1.2217287,low,0.036626985602879414
RR_Knee,11,6380.0,6.38,-0.451337,-0.3599280143971206,1.2217287,low,0.09140898560287941
RR_Knee,11,6400.0,6.4,-0.427681,-0.3599280143971206,1.2217287,low,0.0677529856028794
RR_Knee,11,6420.0,6.42,-0.518978,-0.3599280143971206,1.2217287,low,0.15904998560287947
RR_Knee,11,6440.0,6.44,-0.528697,-0.3599280143971206,1.2217287,low,0.1687689856028794
RR_Knee,11,6740.0,6.74,-0.362703,-0.3599280143971206,1.2217287,low,0.0027749856028794206
RR_Knee,11,6760.0,6.76,-0.448136,-0.3599280143971206,1.2217287,low,0.0882079856028794
RR_Knee,11,6780.0,6.78,-0.437064,-0.3599280143971206,1.2217287,low,0.07713598560287943
RR_Knee,11,6800.0,6.8,-0.521764,-0.3599280143971206,1.2217287,low,0.16183598560287943
RR_Knee,11,6820.0,6.82,-0.545936,-0.3599280143971206,1.2217287,low,0.1860079856028794
RR_Knee,11,7120.0,7.12,-0.367896,-0.3599280143971206,1.2217287,low,0.007967985602879424
RR_Knee,11,7140.0,7.14,-0.455228,-0.3599280143971206,1.2217287,low,0.09529998560287944
RR_Knee,11,7160.0,7.16,-0.453314,-0.3599280143971206,1.2217287,low,0.09338598560287942
RR_Knee,11,7180.0,7.18,-0.511355,-0.3599280143971206,1.2217287,low,0.15142698560287943
RR_Knee,11,7200.0,7.2,-0.561934,-0.3599280143971206,1.2217287,low,0.20200598560287947
RR_Knee,11,7520.0,7.52,-0.461503,-0.3599280143971206,1.2217287,low,0.10157498560287942
RR_Knee,11,7540.0,7.54,-0.469599,-0.3599280143971206,1.2217287,low,0.10967098560287941
RR_Knee,11,7560.0,7.56,-0.501032,-0.3599280143971206,1.2217287,low,0.14110398560287946
RR_Knee,11,7580.0,7.58,-0.558152,-0.3599280143971206,1.2217287,low,0.1982239856028794
RR_Knee,11,7900.0,7.9,-0.447959,-0.3599280143971206,1.2217287,low,0.08803098560287942
RR_Knee,11,7920.0,7.92,-0.471469,-0.3599280143971206,1.2217287,low,0.11154098560287945
RR_Knee,11,7940.0,7.94,-0.493168,-0.3599280143971206,1.2217287,low,0.13323998560287942
RR_Knee,11,7960.0,7.96,-0.564038,-0.3599280143971206,1.2217287,low,0.20410998560287946
